:ID,:LABEL,AST_PARENT_FULL_NAME:string,AST_PARENT_TYPE:string,CODE:string,COLUMN_NUMBER:int,COLUMN_NUMBER_END:int,FILENAME:string,FULL_NAME:string,HASH,IS_EXTERNAL:boolean,LINE_NUMBER:int,LINE_NUMBER_END:int,NAME:string,OFFSET,OFFSET_END,ORDER:int,SIGNATURE:string
111669153198,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:Wt(K),,true,,,Wt(K),,,0,
111669153199,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:Wt(K),,true,,,Wt(K),,,0,
111669153200,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:Wt(K),,true,,,Wt(K),,,0,
111669153201,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:Wt(At),,true,,,Wt(At),,,0,
111669153202,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:y,,true,,,y,,,0,
111669153203,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:g(t),,true,,,g(t),,,0,
111669153204,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:g(t),,true,,,g(t),,,0,
111669153205,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:g(t),,true,,,g(t),,,0,
111669153206,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:g(t),,true,,,g(t),,,0,
111669153207,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:g(t),,true,,,g(t),,,0,
111669153208,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:g(t),,true,,,g(t),,,0,
111669153209,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:g(t),,true,,,g(t),,,0,
111669153210,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:g(t),,true,,,g(t),,,0,
111669153211,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:g(t),,true,,,g(t),,,0,
111669153212,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:g(t),,true,,,g(t),,,0,
111669153213,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:g(t),,true,,,g(t),,,0,
111669153214,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:g(t),,true,,,g(t),,,0,
111669153215,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:g(t),,true,,,g(t),,,0,
111669153216,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:g(t),,true,,,g(t),,,0,
111669153217,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:g(t),,true,,,g(t),,,0,
111669153218,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:g(t),,true,,,g(t),,,0,
111669153219,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:g(t),,true,,,g(t),,,0,
111669153220,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:g(n),,true,,,g(n),,,0,
111669153221,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:g(n),,true,,,g(n),,,0,
111669153222,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:g(n),,true,,,g(n),,,0,
111669153223,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:g(n),,true,,,g(n),,,0,
111669153224,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:g(n),,true,,,g(n),,,0,
111669153225,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:g(n),,true,,,g(n),,,0,
111669153226,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:g(n),,true,,,g(n),,,0,
111669153227,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:g(n),,true,,,g(n),,,0,
111669153228,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:g(n),,true,,,g(n),,,0,
111669153229,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:g(n),,true,,,g(n),,,0,
111669153230,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:g(n),,true,,,g(n),,,0,
111669153231,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:g(n),,true,,,g(n),,,0,
111669153232,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:g(n),,true,,,g(n),,,0,
111669153233,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:g(n),,true,,,g(n),,,0,
111669153234,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:g(n),,true,,,g(n),,,0,
111669153235,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:g(n),,true,,,g(n),,,0,
111669153236,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:g(n),,true,,,g(n),,,0,
111669153237,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:g(a),,true,,,g(a),,,0,
111669153238,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:g(a),,true,,,g(a),,,0,
111669153239,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:g(a),,true,,,g(a),,,0,
111669153240,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:g(a),,true,,,g(a),,,0,
111669153241,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:g(a),,true,,,g(a),,,0,
111669153242,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:g(a),,true,,,g(a),,,0,
111669153243,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:g(a),,true,,,g(a),,,0,
111669153244,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:g(a),,true,,,g(a),,,0,
111669153245,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:g(a),,true,,,g(a),,,0,
111669153246,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:g(a),,true,,,g(a),,,0,
111669153247,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:g(a),,true,,,g(a),,,0,
111669153248,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:g(a),,true,,,g(a),,,0,
111669153249,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:g(a),,true,,,g(a),,,0,
111669153250,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:g(a),,true,,,g(a),,,0,
111669153251,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:g(a),,true,,,g(a),,,0,
111669153252,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:g(a),,true,,,g(a),,,0,
111669153253,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:g(a),,true,,,g(a),,,0,
111669153254,METHOD,Document,TYPE_DECL,<empty>,,,<empty>,Document:g(t),,true,,,g(t),,,0,
111669153255,METHOD,fresh.js::program:<lambda>0:dh,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:dh:g(t),,true,,,g(t),,,0,
111669153256,METHOD,fresh.js::program:<lambda>0:oh,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:oh:g(t),,true,,,g(t),,,0,
111669153257,METHOD,fresh.js::program:<lambda>0:Kv,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Kv:g(t),,true,,,g(t),,,0,
111669153258,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:g(t),,true,,,g(t),,,0,
111669153259,METHOD,Navigator,TYPE_DECL,<empty>,,,<empty>,Navigator:g(t),,true,,,g(t),,,0,
111669153260,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:replace:<returnValue>:g(t),,true,,,g(t),,,0,
111669153261,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:r(e.Y):<returnValue>:g(t),,true,,,g(t),,,0,
111669153262,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,PropertyDescriptor:<member>(clientRoutesLength):g(t),,true,,,g(t),,,0,
111669153263,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,PropertyDescriptor:r(e.Y):<returnValue>:g(t),,true,,,g(t),,,0,
111669153264,METHOD,__ecma.Null,TYPE_DECL,<empty>,,,<empty>,__ecma.Null:g(t),,true,,,g(t),,,0,
111669153265,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:Y,,true,,,Y,,,0,
111669153266,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:Z,,true,,,Z,,,0,
111669153267,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:T,,true,,,T,,,0,
111669153268,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:T(h),,true,,,T(h),,,0,
111669153269,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:T(h),,true,,,T(h),,,0,
111669153270,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:T(h),,true,,,T(h),,,0,
111669153271,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:T(h),,true,,,T(h),,,0,
111669153272,METHOD,fresh.js::program:<lambda>0:_l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:_l:T(h),,true,,,T(h),,,0,
111669153273,METHOD,fresh.js::program:<lambda>0:l,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:l:T(h),,true,,,T(h),,,0,
111669153274,METHOD,void,TYPE_DECL,<empty>,,,<empty>,void:T(h),,true,,,T(h),,,0,
111669153275,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:T(h),,true,,,T(h),,,0,
111669153276,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:T(h),,true,,,T(h),,,0,
111669153277,METHOD,Window & globalThis,TYPE_DECL,<empty>,,,<empty>,Window & globalThis:T(h),,true,,,T(h),,,0,
111669153278,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:T(h),,true,,,T(h),,,0,
111669153279,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:T(h),,true,,,T(h),,,0,
111669153280,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:T(h),,true,,,T(h),,,0,
111669153281,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:T(h),,true,,,T(h),,,0,
111669153282,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:T(h),,true,,,T(h),,,0,
111669153283,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:T(h),,true,,,T(h),,,0,
111669153284,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:T(h),,true,,,T(h),,,0,
111669153285,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:S,,true,,,S,,,0,
111669153286,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Math:ceil,,true,,,ceil,,,0,
111669153287,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:Xo,,true,,,Xo,,,0,
111669153288,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ new (): HTMLDivElement; prototype: HTMLDivElement; }:appendChild,,true,,,appendChild,,,0,
111669153289,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,Document:createElement:<returnValue>:appendChild,,true,,,appendChild,,,0,
111669153290,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ new (): HTMLDivElement; prototype: HTMLDivElement; }:<member>(parentNode):removeChild,,true,,,removeChild,,,0,
111669153291,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,Document:createElement:<returnValue>:<member>(parentNode):removeChild,,true,,,removeChild,,,0,
111669153292,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,ObjectConstructor:<member>(hasOwnProperty):call,,true,,,call,,,0,
111669153293,METHOD,fresh.js::program:<lambda>0:u,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:u:push,,true,,,push,,,0,
111669153294,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Float32Array:push,,true,,,push,,,0,
111669153295,METHOD,fresh.js::program:<lambda>0:Ws,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Ws:push,,true,,,push,,,0,
111669153296,METHOD,fresh.js::program:<lambda>0:f,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:appendChild,,true,,,appendChild,,,0,
111669153297,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:appendChild,,true,,,appendChild,,,0,
111669153298,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:appendChild,,true,,,appendChild,,,0,
111669153299,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:appendChild,,true,,,appendChild,,,0,
111669153300,METHOD,fresh.js::program:<lambda>0:Kv,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Kv:appendChild,,true,,,appendChild,,,0,
111669153301,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:appendChild,,true,,,appendChild,,,0,
111669153302,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:appendChild,,true,,,appendChild,,,0,
111669153303,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:appendChild,,true,,,appendChild,,,0,
111669153304,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:appendChild,,true,,,appendChild,,,0,
111669153305,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:appendChild,,true,,,appendChild,,,0,
111669153306,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:appendChild,,true,,,appendChild,,,0,
111669153307,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,new (src?: __ecma.String) => HTMLAudioElement:appendChild,,true,,,appendChild,,,0,
111669153308,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:appendChild,,true,,,appendChild,,,0,
111669153309,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153310,METHOD,__ecma.Null,TYPE_DECL,<empty>,,,<empty>,__ecma.Null:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153311,METHOD,fresh.js::program:<lambda>0:dh,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:dh:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153312,METHOD,fresh.js::program:<lambda>0:i,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:i:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153313,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,"new (width?: __ecma.Number, height?: __ecma.Number) => HTMLImageElement:getAttributeNames",,true,,,getAttributeNames,,,0,
111669153314,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153315,METHOD,fresh.js::program:<lambda>0:vu,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:vu:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153316,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153317,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,{ Events: ANY; ClientUuid: ANY; setChallenge: (t: ANY) => ANY; }:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153318,METHOD,fresh.js::program:<lambda>0:f,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153319,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153320,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153321,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153322,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153323,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:getAttributeNames,,true,,,getAttributeNames,,,0,
111669153324,METHOD,__ecma.Number,TYPE_DECL,<empty>,,,<empty>,__ecma.Number:substring,,true,,,substring,,,0,
111669153325,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:r,,true,,,r,,,0,
111669153326,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:r,,true,,,r,,,0,
111669153327,METHOD,fresh.js::program:<lambda>0:Xd,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Xd:r,,true,,,r,,,0,
111669153328,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:r,,true,,,r,,,0,
111669153329,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:r,,true,,,r,,,0,
111669153330,METHOD,fresh.js::program:<lambda>0:f,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:r,,true,,,r,,,0,
111669153331,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.FileReader:r,,true,,,r,,,0,
111669153332,METHOD,HTMLSpanElement,TYPE_DECL,<empty>,,,<empty>,HTMLSpanElement:r,,true,,,r,,,0,
111669153333,METHOD,__ecma.String,TYPE_DECL,<empty>,,,<empty>,__ecma.String:r,,true,,,r,,,0,
111669153334,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:r,,true,,,r,,,0,
111669153335,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,new (src?: __ecma.String) => HTMLAudioElement:r,,true,,,r,,,0,
111669153336,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:r,,true,,,r,,,0,
111669153337,METHOD,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:rd:<lambda>357:<lambda>361:r,,true,,,r,,,0,
111669153338,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:r,,true,,,r,,,0,
111669153339,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Boolean:all:<returnValue>:then,,true,,,then,,,0,
111669153340,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:all:<returnValue>:then,,true,,,then,,,0,
111669153341,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,(data: __ecma.String) => __ecma.String:all:<returnValue>:then,,true,,,then,,,0,
111669153342,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:all:<returnValue>:then,,true,,,then,,,0,
111669153343,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:all:<returnValue>:then,,true,,,then,,,0,
111669153344,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:all:<returnValue>:then,,true,,,then,,,0,
111669153345,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,a:all:<returnValue>:then,,true,,,then,,,0,
111669153346,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:all:<returnValue>:then,,true,,,then,,,0,
111669153347,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,PropertyDescriptor:all:<returnValue>:then,,true,,,then,,,0,
111669153348,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:all:<returnValue>:then,,true,,,then,,,0,
111669153349,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,(data: __ecma.String) => __ecma.String:all,,true,,,all,,,0,
111669153350,METHOD,__ecma.Array,TYPE_DECL,<empty>,,,<empty>,__ecma.Array:all,,true,,,all,,,0,
111669153351,METHOD,PropertyDescriptor,TYPE_DECL,<empty>,,,<empty>,PropertyDescriptor:all,,true,,,all,,,0,
111669153352,METHOD,fresh.js::program:<lambda>0:Uf,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:all,,true,,,all,,,0,
111669153353,METHOD,fresh.js::program:<lambda>0:f,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:all,,true,,,all,,,0,
111669153354,METHOD,__ecma.Boolean,TYPE_DECL,<empty>,,,<empty>,__ecma.Boolean:all,,true,,,all,,,0,
111669153355,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:all,,true,,,all,,,0,
111669153356,METHOD,fresh.js::program:<lambda>0:Jl,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:all,,true,,,all,,,0,
111669153357,METHOD,a,TYPE_DECL,<empty>,,,<empty>,a:all,,true,,,all,,,0,
111669153358,METHOD,fresh.js::program:<lambda>0:js,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:all,,true,,,all,,,0,
111669153359,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,Object.keys:<returnValue>:forEach,,true,,,forEach,,,0,
111669153360,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,Window & globalThis:<member>(localStorage):getItem,,true,,,getItem,,,0,
111669153361,METHOD,DateConstructor,TYPE_DECL,<empty>,,,<empty>,DateConstructor:parse,,true,,,parse,,,0,
111669153362,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Date:toISOString,,true,,,toISOString,,,0,
111669153363,METHOD,fresh.js::program,TYPE_DECL,<empty>,,,<empty>,fresh.js::program:atob,,true,,,atob,,,0,
111669153364,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:Jl:<member>(email):split,,true,,,split,,,0,
111669153365,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.String:<member>(email):split,,true,,,split,,,0,
111669153366,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.XMLHttpRequest:<member>(email):split,,true,,,split,,,0,
111669153367,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:Uf:<member>(email):split,,true,,,split,,,0,
111669153368,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Null:<member>(email):split,,true,,,split,,,0,
111669153369,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Boolean:<member>(email):split,,true,,,split,,,0,
111669153370,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:f:<member>(email):split,,true,,,split,,,0,
111669153371,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,PropertyDescriptor:<member>(email):split,,true,,,split,,,0,
111669153372,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,fresh.js::program:<lambda>0:js:<member>(email):split,,true,,,split,,,0,
111669153373,METHOD,<speculatedMethods>,NAMESPACE_BLOCK,<empty>,,,<empty>,__ecma.Array:<member>(email):split,,true,,,split,,,0,
